model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc
864,0.444158305,"cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1089.110985,1135.988787,-46.87780239,1122.878679,1079.110985,43.76769433,0.038978115,0.618028852,0.60814164,0.669408734,0.935942181
865,0.437340184,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1089.374925,1135.988787,-46.61386252,1122.878679,1077.374925,45.50375446,0.040524195,0.618112737,0.602694167,0.66738088,0.909583636
866,0.420806693,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1090.511276,1135.988787,-45.47751141,1122.878679,1080.511276,42.36740335,0.03773106,0.59849365,0.599996342,0.648122641,0.902708154
867,0.417414553,"dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1090.782462,1135.988787,-45.2063259,1122.878679,1080.782462,42.09621784,0.037489551,0.598902567,0.606379671,0.652305887,0.908116806
868,0.426312506,"mat_lingue_87,pen_lingue15,predios_lingue1",1091.540647,1135.988787,-44.44814019,1122.878679,1083.540647,39.33803214,0.035033199,0.597319177,0.621630767,0.643072135,0.826652938
869,0.427245716,"mat_lingue_87,dis_hid_lingue,pen_lingue15",1091.550606,1135.988787,-44.43818125,1133.988787,1083.550606,50.43818125,0.044478554,0.606280943,0.632746696,0.66405,0.878930495
870,0.42014902,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1092.467377,1135.988787,-43.52141026,1122.878679,1080.467377,42.41130221,0.037770155,0.596901097,0.599606148,0.646898276,0.910610282
871,0.432823229,"mat_lingue_87,dis_caminos_lingue,pen_lingue15,predios_lingue1",1092.530492,1135.988787,-43.45829554,1122.878679,1082.530492,40.34818748,0.035932811,0.595310997,0.609641448,0.646056525,0.872986653
872,0.458491284,"cul_prad_lingue_87,pen_lingue15",1093.312319,1135.988787,-42.67646811,1133.988787,1087.312319,46.67646811,0.041161314,0.625392313,0.620713052,0.676,0.776417179
873,0.422004796,"mat_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1093.319468,1135.988787,-42.66931957,1122.878679,1083.319468,39.55921151,0.035230174,0.593872541,0.621469202,0.645495358,0.89359081
874,0.427982872,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1093.320378,1135.988787,-42.6684089,1133.988787,1083.320378,50.6684089,0.044681578,0.605098409,0.629390068,0.660675,0.883333598
875,0.426436578,"mat_lingue_87,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1093.36543,1135.988787,-42.62335738,1133.988787,1083.36543,50.62335738,0.04464185,0.604513365,0.63361649,0.66205,0.894960455
876,0.439010367,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15",1093.485121,1135.988787,-42.50366673,1133.988787,1085.485121,48.50366673,0.042772616,0.616708566,0.604730962,0.6676875,0.886063296
877,0.432357131,"mat_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1094.393644,1135.988787,-41.59514361,1122.878679,1082.393644,40.48503555,0.036054684,0.594801196,0.611193079,0.643505765,0.897231738
878,0.449922099,"cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue",1095.106134,1135.988787,-40.88265349,1133.988787,1087.106134,46.88265349,0.041343137,0.616578947,0.612627854,0.6634125,0.941347049
879,0.426804643,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1095.174969,1135.988787,-40.81381801,1133.988787,1083.174969,50.81381801,0.044809806,0.603716727,0.629981887,0.658975,0.896545533
880,0.439772806,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1095.377196,1135.988787,-40.61159119,1133.988787,1085.377196,48.61159119,0.042867788,0.614430789,0.604847532,0.6634625,0.904602588
881,0.418780469,"dis_hid_lingue,pen_lingue15",1095.637348,1135.988787,-40.35143931,1133.988787,1089.637348,44.35143931,0.039111003,0.602593238,0.608894614,0.6564875,0.897910254
882,0.411926783,"pen_lingue15,predios_lingue1",1095.64555,1135.988787,-40.34323775,1122.878679,1089.64555,33.2331297,0.029596367,0.589028858,0.597487517,0.64254923,0.825548255
883,0.417461027,"dis_caminos_lingue,pen_lingue15,predios_lingue1",1096.507703,1135.988787,-39.48108462,1122.878679,1088.507703,34.37097657,0.030609697,0.582539895,0.572387072,0.632231405,0.895562757
884,0.437244614,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1097.034055,1135.988787,-38.95473211,1122.878679,1087.034055,35.84462405,0.031922081,0.585255945,0.632101987,0.616391185,0.792758266
885,0.419415691,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1097.329732,1135.988787,-38.65905508,1133.988787,1089.329732,44.65905508,0.039382272,0.599785537,0.602543026,0.64955,0.903750578
886,0.4143582,"pen_lingue15,dis_plant87_lingue,predios_lingue1",1097.560913,1135.988787,-38.42787448,1122.878679,1089.560913,33.31776643,0.029671742,0.581325634,0.594094659,0.637766554,0.909254169
887,0.416207298,"dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1097.57586,1135.988787,-38.41292714,1133.988787,1089.57586,44.41292714,0.039165226,0.600320288,0.608861736,0.6533375,0.908398644
888,0.434850826,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1098.045559,1135.988787,-37.94322881,1122.878679,1086.045559,36.83312076,0.032802405,0.582982801,0.631266728,0.60952964,0.698706213
889,0.429902186,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1098.062546,1135.988787,-37.92624169,1122.878679,1086.062546,36.81613364,0.032787276,0.581306747,0.630705824,0.613177227,0.825653921
890,0.443325503,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1098.226425,1135.988787,-37.76236191,1122.878679,1086.226425,36.65225386,0.03264133,0.587422903,0.63084605,0.611315172,0.799845775
891,0.416473055,"dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1098.473404,1135.988787,-37.51538346,1122.878679,1088.473404,34.40527541,0.030640243,0.580725786,0.572890057,0.630190797,0.909326718
892,0.427682775,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1099.175478,1135.988787,-36.81330891,1122.878679,1085.175478,37.70320086,0.03357727,0.578701163,0.629657178,0.605550454,0.724018241
893,0.418281161,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1099.293349,1135.988787,-36.69543797,1133.988787,1089.293349,44.69543797,0.039414356,0.598312752,0.602142503,0.648,0.910870013
894,0.439084397,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1099.338291,1135.988787,-36.65049657,1122.878679,1085.338291,37.54038851,0.033432275,0.584645625,0.630596082,0.605116825,0.707770077
895,0.440012597,"mat_lingue_87,pen_lingue15",1099.373264,1135.988787,-36.61552321,1133.988787,1093.373264,40.61552321,0.035816512,0.595227623,0.613419934,0.6425,0.770470932
896,0.435123626,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1099.415518,1135.988787,-36.57326897,1122.878679,1085.415518,37.46316092,0.033363498,0.583526686,0.630041275,0.60952964,0.827336435
897,0.420513847,"mat_lingue_87,dis_caminos_lingue,pen_lingue15",1100.393564,1135.988787,-35.59522333,1133.988787,1092.393564,41.59522333,0.036680454,0.595835227,0.607095247,0.6445,0.894955934
898,0.431753382,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1100.605678,1135.988787,-35.38310914,1122.878679,1084.605678,38.27300108,0.034084716,0.580546653,0.628791435,0.602132435,0.731754868
899,0.421418238,"mat_lingue_87,pen_lingue15,dis_plant87_lingue",1101.19665,1135.988787,-34.7921369,1133.988787,1093.19665,40.7921369,0.035972258,0.590587607,0.612311022,0.6411625,0.947738711
900,0.419716561,"mat_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1102.290973,1135.988787,-33.69781451,1133.988787,1092.290973,41.69781451,0.036770923,0.594531629,0.608972328,0.64245,0.918562636
901,0.482179647,pen_lingue15,1102.774921,1135.988787,-33.2138666,1133.988787,1098.774921,35.2138666,0.031053099,0.591022278,0.590464548,0.64,0.670989083
902,0.429738822,"bn_lingue_87,mat_lingue_87,dis_hid_lingue,predios_lingue1",1103.335692,1135.988787,-32.65309588,1122.878679,1093.335692,29.54298783,0.026310044,0.578129639,0.616817359,0.611315172,0.956281554
903,0.408530969,"dis_caminos_lingue,pen_lingue15",1103.672343,1135.988787,-32.31644451,1133.988787,1097.672343,36.31644451,0.0320254,0.586653911,0.571944811,0.6351,0.908843444
904,0.427164332,"bn_lingue_87,mat_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1104.405664,1135.988787,-31.58312356,1122.878679,1092.405664,30.4730155,0.027138297,0.574436525,0.616097939,0.609478625,0.980490063
905,0.431904272,"bn_lingue_87,dis_hid_lingue,predios_lingue1",1104.452207,1135.988787,-31.53658045,1122.878679,1096.452207,26.42647239,0.023534575,0.583396853,0.607925205,0.616595245,0.981253066
906,0.438592458,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1104.56551,1135.988787,-31.42327744,1122.878679,1092.56551,30.31316939,0.026995944,0.580995148,0.617494101,0.606035098,0.962489556
907,0.404408638,"pen_lingue15,dis_plant87_lingue",1104.712096,1135.988787,-31.2766911,1133.988787,1098.712096,35.2766911,0.031108501,0.575991949,0.578939031,0.625875,0.932203566
908,0.435652203,"bn_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1105.434154,1135.988787,-30.55463305,1122.878679,1095.434154,27.44452499,0.02444122,0.585669295,0.607562446,0.609121518,0.984940502
909,0.430685131,"bn_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1105.569082,1135.988787,-30.41970528,1122.878679,1095.569082,27.30959722,0.024321058,0.577384054,0.606465026,0.61345781,0.996050386
910,0.408022171,"dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1105.651101,1135.988787,-30.33768656,1133.988787,1097.651101,36.33768656,0.032044132,0.58364671,0.572160018,0.63065,0.921543506
911,0.431822356,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1105.785603,1135.988787,-30.20318406,1122.878679,1091.785603,31.09307601,0.027690504,0.577463451,0.616994165,0.605499439,0.981611414
912,0.431688725,"bn_lingue_87,cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1106.430921,1135.988787,-29.5578661,1122.878679,1096.430921,26.44775805,0.023553531,0.583822518,0.607373446,0.616391185,0.977359333
913,0.437970397,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue",1106.563244,1135.988787,-29.42554384,1133.988787,1098.563244,35.42554384,0.031239766,0.583978901,0.628896886,0.618375,0.782462701
914,0.432762792,"bn_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1106.717514,1135.988787,-29.27127339,1122.878679,1094.717514,28.16116533,0.025079437,0.580232735,0.605867541,0.605831038,0.995298409
915,0.434625735,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue",1106.904731,1135.988787,-29.08405676,1133.988787,1096.904731,37.08405676,0.032702313,0.582158307,0.630095468,0.6106125,0.680323582
916,0.435938316,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1107.394085,1135.988787,-28.59470244,1122.878679,1095.394085,27.48459438,0.024476905,0.586024068,0.606788155,0.608330783,0.981113298
917,0.42857057,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue",1107.405117,1135.988787,-28.58367043,1133.988787,1097.405117,36.58367043,0.032261051,0.580033678,0.62876836,0.6112125,0.820674013
918,0.430908987,"bn_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1107.552902,1135.988787,-28.43588551,1122.878679,1095.552902,27.32577746,0.024335467,0.577767332,0.605922412,0.612743598,0.994665016
919,0.438000835,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,predios_lingue1",1107.611809,1135.988787,-28.376978,1122.878679,1097.611809,25.26686995,0.02250187,0.572428254,0.598334969,0.585782063,0.804126094
920,0.407809586,"mat_lingue_87,cul_prad_lingue_87,predios_lingue1",1107.76752,1135.988787,-28.22126779,1122.878679,1099.76752,23.11115973,0.020582063,0.564226655,0.594615933,0.585118865,0.807051964
921,0.439663837,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue",1107.770838,1135.988787,-28.21794915,1133.988787,1097.770838,36.21794915,0.031938543,0.585939711,0.627653469,0.6136,0.789992817
922,0.42587201,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue",1107.896088,1135.988787,-28.09269929,1133.988787,1095.896088,38.09269929,0.033591778,0.577511535,0.628726514,0.6035875,0.701168065
923,0.435855939,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue",1108.254393,1135.988787,-27.73439413,1133.988787,1096.254393,37.73439413,0.033275809,0.583364369,0.628227354,0.6053,0.686657467
924,0.433380355,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1108.685589,1135.988787,-27.30319842,1122.878679,1094.685589,28.19309037,0.025107869,0.580631501,0.605239573,0.604836241,0.993602523
925,0.413517386,"mat_lingue_87,cul_prad_lingue_87,dis_plant87_lingue,predios_lingue1",1108.741632,1135.988787,-27.24715589,1122.878679,1098.741632,24.13704784,0.021495686,0.55694198,0.597252791,0.581420263,0.894091235
926,0.433263711,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1108.788321,1135.988787,-27.2004665,1133.988787,1096.788321,37.2004665,0.032804969,0.582271006,0.627261913,0.608875,0.822251161
927,0.418031638,"mat_lingue_87,dis_hid_lingue,predios_lingue1",1108.839738,1135.988787,-27.14904919,1122.878679,1100.839738,22.03894114,0.019627179,0.556018316,0.605657202,0.577798184,0.850748689
928,0.432905259,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1108.855022,1135.988787,-27.13376558,1122.878679,1096.855022,26.02365752,0.023175841,0.565922055,0.599112309,0.583715947,0.845876612
929,0.438018228,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,predios_lingue1",1109.226817,1135.988787,-26.76197075,1122.878679,1097.226817,25.65186269,0.022844732,0.567146599,0.598965986,0.581369248,0.694198187
930,0.407809586,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,predios_lingue1",1109.293015,1135.988787,-26.69577236,1122.878679,1099.293015,23.5856643,0.021004642,0.560188872,0.5931649,0.578257321,0.66161613
931,0.429639962,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1109.388229,1135.988787,-26.60055826,1133.988787,1095.388229,38.60055826,0.03403963,0.57913523,0.626807587,0.6011,0.706955622
932,0.413937668,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_plant87_lingue,predios_lingue1",1110.340527,1135.988787,-25.64826006,1122.878679,1098.340527,24.538152,0.021852897,0.551975569,0.596149274,0.573882767,0.689797916
933,0.415604441,"mat_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1110.344583,1135.988787,-25.64420438,1122.878679,1100.344583,22.53409633,0.020068149,0.555096179,0.60975119,0.577798184,0.89013207
934,0.416574322,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1110.475236,1135.988787,-25.51355152,1122.878679,1100.475236,22.40344346,0.019951793,0.558263938,0.604233604,0.570987654,0.859989088
935,0.433198917,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1110.52123,1135.988787,-25.46755693,1122.878679,1096.52123,26.35744888,0.023473105,0.561216,0.598697728,0.578231813,0.734781528
936,0.413445963,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1112.061644,1135.988787,-23.92714337,1122.878679,1100.061644,22.81703531,0.020320125,0.557158315,0.608489157,0.573818998,0.892789914
937,0.440758638,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,predios_lingue1",1112.66904,1135.988787,-23.31974782,1122.878679,1102.66904,20.20963977,0.017998062,0.568163145,0.588912395,0.590271401,0.980400728
938,0.400363973,"bn_lingue_87,mat_lingue_87,predios_lingue1",1112.717595,1135.988787,-23.27119208,1122.878679,1104.717595,18.16108402,0.016173683,0.561245142,0.583559422,0.589569942,0.97957429
939,0.439620254,"bn_lingue_87,dis_caminos_lingue,predios_lingue1",1113.251563,1135.988787,-22.73722485,1122.878679,1105.251563,17.6271168,0.015698149,0.580767353,0.582157163,0.596852362,0.990342679
940,0.418907468,"bn_lingue_87,predios_lingue1",1113.654537,1135.988787,-22.33425059,1122.878679,1107.654537,15.22414253,0.013558137,0.567652093,0.580946952,0.594148556,0.984029589
941,0.418915935,"bn_lingue_87,mat_lingue_87,dis_plant87_lingue,predios_lingue1",1113.716397,1135.988787,-22.27239067,1122.878679,1103.716397,19.16228261,0.017065319,0.555503964,0.587760104,0.585386695,0.999648141
942,0.428793765,"bn_lingue_87,mat_lingue_87,dis_hid_lingue",1113.724742,1135.988787,-22.26404544,1133.988787,1105.724742,28.26404544,0.024924449,0.576937684,0.61354846,0.614475,0.945237365
943,0.439851275,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1113.922382,1135.988787,-22.0664056,1122.878679,1101.922382,20.95629755,0.018663011,0.56393953,0.590491461,0.586649321,0.998235474
944,0.423720492,"cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1114.308988,1135.988787,-21.6797998,1122.878679,1106.308988,16.56969174,0.01475644,0.566471753,0.579959274,0.576675849,0.852390248
945,0.432137135,"bn_lingue_87,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1114.566748,1135.988787,-21.42203942,1122.878679,1104.566748,18.31193136,0.016308023,0.570500745,0.582443711,0.593663912,0.999447016
946,0.424701529,"bn_lingue_87,mat_lingue_87,dis_hid_lingue,dis_plant87_lingue",1114.679871,1135.988787,-21.30891629,1133.988787,1104.679871,29.30891629,0.025845861,0.573104,0.612825127,0.6065875,0.975691192
947,0.410067932,"bn_lingue_87,dis_plant87_lingue,predios_lingue1",1114.706582,1135.988787,-21.28220558,1122.878679,1106.706582,16.17209753,0.014402355,0.554115293,0.576170125,0.592873176,0.999640132
948,0.426415185,"bn_lingue_87,dis_hid_lingue",1114.928007,1135.988787,-21.06078071,1133.988787,1108.928007,25.06078071,0.022099672,0.579066111,0.604121209,0.61925,0.972564907
949,0.4361031,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue",1114.986637,1135.988787,-21.00215071,1133.988787,1104.986637,29.00215071,0.025575342,0.579244116,0.61349167,0.60795,0.952694613
950,0.438601162,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,predios_lingue1",1115.244054,1135.988787,-20.74473341,1122.878679,1105.244054,17.63462536,0.015704836,0.581034824,0.581523098,0.597796143,0.987496743
951,0.426586349,"cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1115.438612,1135.988787,-20.55017582,1122.878679,1105.438612,17.44006776,0.015531569,0.566787018,0.577828449,0.565962657,0.86413492
952,0.421490469,"bn_lingue_87,cul_prad_lingue_87,predios_lingue1",1115.654504,1135.988787,-20.3342829,1122.878679,1107.654504,15.22417485,0.013558165,0.565601478,0.579480676,0.592222732,0.986626713
953,0.424415609,"bn_lingue_87,dis_hid_lingue,dis_plant87_lingue",1115.918324,1135.988787,-20.07046373,1133.988787,1107.918324,26.07046373,0.022990054,0.573419126,0.603639983,0.60985,0.995120595
954,0.434249298,"bn_lingue_87,dis_caminos_lingue,dis_hid_lingue",1115.931836,1135.988787,-20.05695162,1133.988787,1107.931836,26.05695162,0.022978139,0.581005498,0.602498192,0.610275,0.977979585
955,0.423158071,"cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1115.936115,1135.988787,-20.05267285,1122.878679,1105.936115,16.94256479,0.015088509,0.561335331,0.579572128,0.571370268,0.883999066
